price,link,number_of_rooms,area,floor,district,address
36000000,https://krisha.kz/a/show/1000213246,3,93.0,4,Сарыарка р-н, Косшыгулулы 6
30000000,https://krisha.kz/a/show/761561115,2,44.7,8,Есильский р-н, Казыбек Би 9/2 — Е22
24000000,https://krisha.kz/a/show/696714177,2,53.9,2,Сарыарка р-н, Бердибек Сокпакбаев 20/3
29500000,https://krisha.kz/a/show/761758386,2,40.0,11,Unknown District,Керей-Жанибек хандар 44/2
27000000,https://krisha.kz/a/show/687864336,1,38.7,8,Алматы р-н, Жумекен Нажимеденова 39 — Район нового вокзала
20800000,https://krisha.kz/a/show/696822599,2,48.0,3,Сарыарка р-н, Конституции 12
10500000,https://krisha.kz/a/show/760685970,1,17.0,9,Есильский р-н, мкр Пригородный
27500000,https://krisha.kz/a/show/696253836,2,67.6,7,Алматы р-н, А. Байтурсынова
34000000,https://krisha.kz/a/show/761285607,2,50.0,2,Есильский р-н, Алихана Бокейханова 29/2
48500000,https://krisha.kz/a/show/761763544,3,73.0,2,Нура р-н, Казыбек би 37 — Улы дала
37500000,https://krisha.kz/a/show/696203280,2,59.0,7,Есильский р-н, Кабанбай батыра — МEGA Silk Way
49000000,https://krisha.kz/a/show/698461005,3,102.7,6,Есильский р-н, Сыганак 33 — Байтерек
36500000,https://krisha.kz/a/show/762260440,2,64.0,7,Алматы р-н, Ахмет Байтурсынулы 18
31000000,https://krisha.kz/a/show/761389804,1,42.0,15,Нура р-н, Туран
37000000,https://krisha.kz/a/show/1000213173,2,59.8,6,Есильский р-н, Мангилик Ел 62
16900000,https://krisha.kz/a/show/694407014,1,43.0,8,Сарыарка р-н, Карталинская 18/1
16900000,https://krisha.kz/a/show/694407014,1,43.0,8,Сарыарка р-н, Карталинская 18/1
27000000,https://krisha.kz/a/show/663491656,2,60.0,7,Сарыарка р-н, Карталинская 18/1 — Конституции
22500000,https://krisha.kz/a/show/761336575,3,74.0,6,Алматы р-н, Жумекен Нажимеденова 64
14000000,https://krisha.kz/a/show/679756174,1,36.3,5,Алматы р-н, Жумабаева 9/1 — Кажимукана Петрова
49900000,https://krisha.kz/a/show/698534795,4,104.0,10,Сарыарка р-н, Сейфуллина 8 — Сейфуллина-Сарыарка
17000000,https://krisha.kz/a/show/699635230,1,51.4,3,Алматы р-н, Тауелсиздик 34/8
75000000,https://krisha.kz/a/show/1000213093,3,102.8,2,Есильский р-н, Улы Дала 58/1
139000000,https://krisha.kz/a/show/692263435,3,156.0,5,Unknown District,Кыз Жибек 38/1
44500000,https://krisha.kz/a/show/673448698,4,200.0,9,Сарыарка р-н, Тлендиева 36 — Мкр Коктал
58000000,https://krisha.kz/a/show/760984603,3,87.2,2,Нура р-н, Нарикбаева 14 — Баян сулу
18500000,https://krisha.kz/a/show/761077338,1,31.17,6,Есильский р-н, Е 915
125000000,https://krisha.kz/a/show/1000213045,4,130.0,19,Есильский р-н, Туран 41/1
58000000,https://krisha.kz/a/show/760984706,3,86.3,9,Нура р-н, Нарикбаева 14
45547000,https://krisha.kz/a/show/1000213039,2,61.55,3,Нура р-н, Е 900 8
30500000,https://krisha.kz/a/show/761060736,2,70.0,4,Алматы р-н, Абылайхана — Абылайхана - Мустафина
58000000,https://krisha.kz/a/show/762061604,4,111.0,14,Алматы р-н, байтурсынова
27500000,https://krisha.kz/a/show/761187249,2,41.0,6,Сарайшык р-н, Нажимеденова 31
13200000,https://krisha.kz/a/show/1000212921,1,32.0,5,Сарыарка р-н, Молдагулова 37
35900000,https://krisha.kz/a/show/762261331,3,86.2,6,р-н Байконур, улица Омарова 150 — улица Ш. Валиханова
16500000,https://krisha.kz/a/show/762261387,1,43.2,6,Сарайшык р-н, улица Кенен Азербаева 6 — проспект Магжана Жумабаева
18000000,https://krisha.kz/a/show/762061554,1,35.0,9,Алматы р-н, Калдаякова 24
79000000,https://krisha.kz/a/show/761847484,3,108.0,10,Есильский р-н, Туран
33000000,https://krisha.kz/a/show/1000212959,2,70.0,2,Есильский р-н, Айтеке би 7
11050000,https://krisha.kz/a/show/699134072,1,33.76,11,Нура р-н, мкр Уркер Е164
19500000,https://krisha.kz/a/show/1000212945,1,45.0,4,Есильский р-н, Сауран 3/1 — сыганак
57000000,https://krisha.kz/a/show/762242140,3,90.0,6,Нура р-н, Улы Дала 33/1
45000000,https://krisha.kz/a/show/695446961,2,61.53,11,Есильский р-н, мкр Пригородный
40000000,https://krisha.kz/a/show/762252569,2,68.0,8,Сарыарка р-н, Б.Сокпакбаева 1 — Сарыарка
35000000,https://krisha.kz/a/show/693481421,2,68.0,6,Алматы р-н, Куанышбаева 9/2 — Нажимеденова
24000000,https://krisha.kz/a/show/678187867,1,43.5,3,Есильский р-н, 38-я улица
16500000,https://krisha.kz/a/show/762061449,1,41.0,5,Алматы р-н, Кудайбердыулы 19/3
32100000,https://krisha.kz/a/show/760216831,2,76.25,10,Unknown District,E-10 J
32800000,https://krisha.kz/a/show/760183778,3,99.21,6,Unknown District,E-10 J
37000000,https://krisha.kz/a/show/698045346,2,70.0,8,Нура р-н, Мухамедханова 20 — Мухамедханова
24600000,https://krisha.kz/a/show/1000212777,3,82.0,2,Есильский р-н, Улы дала  669 Е 669
19000000,https://krisha.kz/a/show/1000212858,1,43.0,9,Есильский р-н, Сауран 3/1 — сыганак
67500000,https://krisha.kz/a/show/762260116,3,92.7,4,Есильский р-н, Туран 57/3 — №24
35500000,https://krisha.kz/a/show/697654165,3,70.1,3,Нура р-н, Сыганак 16/1
25500000,https://krisha.kz/a/show/761324259,2,54.0,2,Есильский р-н, А. Бокейханова 8
49999999,https://krisha.kz/a/show/696862056,3,94.0,15,Нура р-н, Бектурова 4/1 — Туран
18500000,https://krisha.kz/a/show/1000193479,1,34.6,11,Сарыарка р-н, Нургиса Тлендиева 42
65000000,https://krisha.kz/a/show/696423150,4,123.0,4,Алматы р-н, Жумабаева 3
37000000,https://krisha.kz/a/show/761934489,3,75.0,9,Алматы р-н, A52 8/1 — Пересечение улиц Ш Қалдаяқова и Ұлыдала
20000000,https://krisha.kz/a/show/760421085,1,48.0,5,р-н Байконур, Сембинова 10/4 — Абая-Сембинова-Кенесары
42000000,https://krisha.kz/a/show/1000194464,3,73.7,1,Нура р-н, Улы Дала 33/1 — Улы дала
25000000,https://krisha.kz/a/show/762061338,1,40.0,1,Есильский р-н, Ушкопир — Бокейханова-Ушкопир
58700000,https://krisha.kz/a/show/691071811,4,145.3,9,Сарыарка р-н, Богенбай — Богенбай-Желтоксан
36000000,https://krisha.kz/a/show/761560788,3,70.0,3,Нура р-н, Маншук Маметова 10
17000000,https://krisha.kz/a/show/762061474,1,36.6,5,Алматы р-н, М. Жумабаева — район Евразии
26900000,https://krisha.kz/a/show/1000212690,1,38.0,9,Есильский р-н, Казыбек би 3 — Толе би
25000000,https://krisha.kz/a/show/761663840,2,38.4,4,Есильский р-н, Мангилик Ел 40
28000000,https://krisha.kz/a/show/694271587,2,59.0,5,Есильский р-н, Е15 3 — Сыганак- Чингиза Айтматова
45000000,https://krisha.kz/a/show/699056594,1,45.0,7,Нура р-н, Толе би 52
19600000,https://krisha.kz/a/show/1000212620,2,66.0,9,Алматы р-н, М. Тынышбайулы 5
265000000,https://krisha.kz/a/show/699928059,6,265.7,17,Есильский р-н, Туран
20500000,https://krisha.kz/a/show/686569391,1,42.0,9,Алматы р-н, Нажмеденова 13/1 — А51
170000000,https://krisha.kz/a/show/762182209,4,169.0,10,Есильский р-н, Кунаева 5 — кабанбай батыра
69500000,https://krisha.kz/a/show/761688300,4,92.0,16,Есильский р-н, Туран 44Б
20000000,https://krisha.kz/a/show/762259620,3,91.9,5,Нура р-н, Айтматова 1 — Е164
18500000,https://krisha.kz/a/show/761274294,1,30.0,2,р-н Байконур, Таха Хусейна 2/2 — Ташенова
59500000,https://krisha.kz/a/show/1000212588,3,112.0,6,Есильский р-н, 38 улица 22-27
45000000,https://krisha.kz/a/show/1000211927,2,63.0,8,Есильский р-н, Култегин 14 — Зеленый квартал
28800000,https://krisha.kz/a/show/1000212024,1,41.2,14,Есильский р-н, Сыганак 52/2 — Кабанбай батыр
25000000,https://krisha.kz/a/show/697032489,2,54.7,10,Алматы р-н, Кошкарбаева 42
10600000,https://krisha.kz/a/show/760656223,1,28.3,10,Алматы р-н, М. Тынышбайулы 5
18000000,https://krisha.kz/a/show/761431865,1,30.0,8,Алматы р-н, Рыскулбекова 31/1
27000000,https://krisha.kz/a/show/1000212553,1,54.0,8,Есильский р-н, Туркестан 8
9650000,https://krisha.kz/a/show/761847083,1,22.0,6,Алматы р-н, Калдаяков 26
32000000,https://krisha.kz/a/show/692493273,1,50.4,3,Есильский р-н, Туркестан 4/1
21500000,https://krisha.kz/a/show/761390940,2,39.0,6,Алматы р-н, Байтурсынова 39/1
100000000,https://krisha.kz/a/show/677229774,4,165.0,6,Есильский р-н, Алихана Бокейхана
33000000,https://krisha.kz/a/show/694153535,2,79.3,11,Алматы р-н, Сатпаева 18 — Майлина
30000000,https://krisha.kz/a/show/1000212511,2,59.0,9,Алматы р-н, Каршыга Ахмедьярова 2 — Улы дала
29000000,https://krisha.kz/a/show/1000212493,2,59.9,7,Unknown District,Маметова 12 — Сығанақ
11000000,https://krisha.kz/a/show/693631312,1,17.0,10,р-н Байконур, Циолковского 1/1
38500000,https://krisha.kz/a/show/1000212445,3,141.0,9,Сарыарка р-н, Богенбай батыра 36 — Женис
28000000,https://krisha.kz/a/show/761847009,2,62.6,10,Алматы р-н, Шамши Калдаяков 58
37000000,https://krisha.kz/a/show/1000212439,3,96.0,6,Алматы р-н, Кудайберды улы 36/2
17500000,https://krisha.kz/a/show/761785042,1,34.0,4,р-н Байконур, Брусиловский 22а
32500000,https://krisha.kz/a/show/761224965,3,73.0,11,Алматы р-н, Байтурсынова 31 — Горячая цена
41000000,https://krisha.kz/a/show/761044659,3,100.0,5,Нура р-н, Ильяс омарова 1 — Горячая цена
8700000,https://krisha.kz/a/show/760839431,1,20.0,5,Есильский р-н, Е-810 2/21 — Ұлы дала
11500000,https://krisha.kz/a/show/761537326,1,18.9,3,Алматы р-н, Манаса 20/1 — Район магазина Встреча и Гулжан
28200000,https://krisha.kz/a/show/762238229,2,46.0,12,Сарайшык р-н, Тауелсиздик 25 — Шарль де Голя
14000000,https://krisha.kz/a/show/1000212388,1,33.0,3,Алматы р-н, Жабаева 12/2
9650000,https://krisha.kz/a/show/761846959,1,22.0,6,Алматы р-н, Жумекен Нажимеденов 17
37500000,https://krisha.kz/a/show/689684619,2,66.8,4,Алматы р-н, Кошкарбаева
70000000,https://krisha.kz/a/show/699408293,3,132.0,5,Алматы р-н, Калдаякова 2/1
60000000,https://krisha.kz/a/show/761667380,3,94.0,4,Нура р-н, Анет баба 11/2
49000000,https://krisha.kz/a/show/760266841,4,115.9,6,Есильский р-н, Чингиза Айтматова 36 — Сыганак
28000000,https://krisha.kz/a/show/698326793,2,54.0,2,Есильский р-н, Е319 — Мангилик Ел - Кабанбай батыра
63000000,https://krisha.kz/a/show/696314212,3,90.0,2,Есильский р-н, Керей и  Жанибек хандар 6 — Туран
22800000,https://krisha.kz/a/show/1000212258,1,37.0,6,Нура р-н, ​Чингиз Айтматов 52
51990000,https://krisha.kz/a/show/1000212252,3,73.0,7,Нура р-н, Е-36 5
25500000,https://krisha.kz/a/show/1000212238,1,38.0,10,Нура р-н, Туран 71
20000000,https://krisha.kz/a/show/762060815,1,33.0,10,Есильский р-н, Култегин 11/1
16500000,https://krisha.kz/a/show/1000212213,1,44.0,3,Алматы р-н, Достык 2
20000000,https://krisha.kz/a/show/1000212211,2,50.0,1,Unknown District,Республики 4А
31800000,https://krisha.kz/a/show/692306171,3,76.4,12,Алматы р-н, Б.Момышулы 27
25500000,https://krisha.kz/a/show/695039102,2,58.6,3,Алматы р-н, Кенен Әзербаева 6 — Жумабаева
25500000,https://krisha.kz/a/show/695039102,2,58.6,3,Алматы р-н, Кенен Әзербаева 6 — Жумабаева
95000000,https://krisha.kz/a/show/761994604,4,121.59,17,Есильский р-н, Сыганак 52 — Кабанбай батыр
37000000,https://krisha.kz/a/show/760705940,4,77.0,2,р-н Байконур, Республика 4 — Самал
46500000,https://krisha.kz/a/show/1000212109,3,108.0,1,Есильский р-н, Ильяс Омарова 3/1
7000000,https://krisha.kz/a/show/675728267,1,13.0,6,Сарыарка р-н, Женис 37/1 — Богенбая
55000000,https://krisha.kz/a/show/690627084,4,123.0,2,Есильский р-н, Кабанбай батыра 5/1
17000000,https://krisha.kz/a/show/761231518,2,34.5,8,Алматы р-н, А 105 20 — Метро
50500000,https://krisha.kz/a/show/687297397,3,86.0,5,Есильский р-н, Е-22 2 — E-51
37000000,https://krisha.kz/a/show/697428305,2,65.0,5,Есильский р-н, УлыДала 46
18000000,https://krisha.kz/a/show/762060585,1,43.0,8,Алматы р-н, Каршыга Ахмедьярова 2 — УлыДала
28000000,https://krisha.kz/a/show/1000212069,2,57.0,6,Сарыарка р-н, Сейфуллина 5 — Сарыарка-Сейфуллина
24900000,https://krisha.kz/a/show/693965109,2,46.2,3,Сарайшык р-н, Болекпаева 16 — Жумабаева-Жургенова
26000000,https://krisha.kz/a/show/1000212054,2,60.0,6,р-н Байконур, Иманова 41
32400000,https://krisha.kz/a/show/762060555,2,40.0,11,Есильский р-н, Керей-Жанибек хандар 44/2 — Аль-Фараби
66000000,https://krisha.kz/a/show/1000212048,3,102.0,3,Есильский р-н, Туран 50 — №26
19500000,https://krisha.kz/a/show/760839207,1,40.5,13,Нура р-н, мкр Уркер 22
69500000,https://krisha.kz/a/show/762259301,3,85.0,7,Есильский р-н, Улы Дала 58/1 — Гейдара Алиева
125000000,https://krisha.kz/a/show/760145075,3,162.0,2,Есильский р-н, Умай Ана 15
31000000,https://krisha.kz/a/show/699927635,3,86.0,4,Алматы р-н, Каныш Сатпаева 11/3 — Евразия
28800000,https://krisha.kz/a/show/760889991,2,60.0,6,Нура р-н, Жубан Молдагалиев 3 — Сыганак пересечение айтматова
62000000,https://krisha.kz/a/show/699232965,4,92.0,5,Есильский р-н, Мангилик Ел — Мәңгілік ел/Бухар Жырау
19800000,https://krisha.kz/a/show/760434596,1,41.0,5,Есильский р-н, Мангилик Ел 62
25000000,https://krisha.kz/a/show/762060498,2,48.0,9,Есильский р-н, Кабанбай батыра 59Б — Мега и главная мечеть 
157000000,https://krisha.kz/a/show/762060497,5,185.0,3,Есильский р-н, Турар Рыскулов 3
19500000,https://krisha.kz/a/show/698510338,1,36.95,17,Есильский р-н, Рыскулова 16 — САМАЯ НИЗКАЯ ЦЕНА!
30000000,https://krisha.kz/a/show/683149315,1,51.2,3,Есильский р-н, мкр Комсомольский
55000000,https://krisha.kz/a/show/762060446,3,100.0,8,Есильский р-н, Достык 12
25000000,https://krisha.kz/a/show/696674956,1,43.0,2,Есильский р-н, Толе Би 40 — Пересечение проспект Туран и улица Роза Багланова
26000000,https://krisha.kz/a/show/761830618,1,40.9,13,Нура р-н, Е-36 2
34000000,https://krisha.kz/a/show/699863968,2,62.0,3,Алматы р-н, Каршыга Ахмедьярова 2 — Улы Дала
30000000,https://krisha.kz/a/show/762060392,2,48.3,4,Есильский р-н, күлтегін 15
21000000,https://krisha.kz/a/show/1000211883,2,39.0,10,Сарыарка р-н, Бейбарыс Султан 25
25200000,https://krisha.kz/a/show/698805750,2,44.0,6,Есильский р-н, Аль-фараби 44/1 — Улы дала
21800000,https://krisha.kz/a/show/1000211856,1,41.0,10,Алматы р-н, Ракымжан Кошкарбаев 37 — кошкарбаева
16700000,https://krisha.kz/a/show/760646033,1,44.81,2,Нура р-н, Коргалжинское шоссе
32000000,https://krisha.kz/a/show/762259136,2,63.3,6,Сарыарка р-н, Сейфуллина 65
26500000,https://krisha.kz/a/show/691332275,1,36.0,6,Нура р-н, Әнет баба
28500000,https://krisha.kz/a/show/689511833,2,70.0,9,Алматы р-н, Кошкарбаева 46/2
20000000,https://krisha.kz/a/show/1000211788,1,33.0,5,Алматы р-н, Ж. Нажимеденова 62 — А62
85000000,https://krisha.kz/a/show/677731977,3,104.0,3,Алматы р-н, Кошкарбаева 2
27000000,https://krisha.kz/a/show/762060277,1,48.5,8,Есильский р-н, Мангилик Ел 62
17500000,https://krisha.kz/a/show/761896259,1,43.3,1,Алматы р-н, Каршыга Ахмедьярова 2 — ул Улы дала
26000000,https://krisha.kz/a/show/761445395,2,48.0,1,Сарайшык р-н, Болекпаева 10/1
85000000,https://krisha.kz/a/show/762047958,5,208.5,14,р-н Байконур, Кенесары 42
55000000,https://krisha.kz/a/show/699378845,4,101.0,4,Есильский р-н, Бокейхана 21
51000000,https://krisha.kz/a/show/760543537,4,100.9,7,Есильский р-н, Бокейхана 21
21000000,https://krisha.kz/a/show/762111061,3,55.6,3,р-н Байконур, Таха Хусейна 3
83000000,https://krisha.kz/a/show/691238530,4,139.0,14,Есильский р-н, Туран — Сыганак пересечение Туран
48000000,https://krisha.kz/a/show/1000211741,3,94.3,5,р-н Байконур, Кенесары 45
27500000,https://krisha.kz/a/show/760004644,1,38.0,1,Есильский р-н, Мангилик Ел 40
26500000,https://krisha.kz/a/show/762259049,2,44.5,4,Есильский р-н, Туркестан 4Б — Абудаби плаза
25000000,https://krisha.kz/a/show/697724601,2,48.0,10,Есильский р-н, Шоссе Коргалжын 30
27800000,https://krisha.kz/a/show/762259033,1,49.0,10,Есильский р-н, Туркестан 4Б
17500000,https://krisha.kz/a/show/762060239,2,42.0,12,Алматы р-н, Мукан Тулебаев 5
7700000,https://krisha.kz/a/show/760822844,2,34.0,3,Нура р-н, мкр Уркер Әміре Қашаубаева26
35000000,https://krisha.kz/a/show/698628614,2,60.0,1,Есильский р-н, Бокейхана — Мангилик ел / Улы дала
37000000,https://krisha.kz/a/show/762258945,2,54.0,7,Сарыарка р-н, Сарыарка 5/1
22900000,https://krisha.kz/a/show/761093192,1,39.0,3,Алматы р-н, Байтурсынова — А426
167000000,https://krisha.kz/a/show/1000211585,4,141.5,2,Есильский р-н, Бухар жырау 26 — Кабанбай батыра
45000000,https://krisha.kz/a/show/692846194,3,100.0,12,Есильский р-н, Достык 5
24500000,https://krisha.kz/a/show/682710232,2,48.0,6,Алматы р-н, Шакарима Кудайберды — 7 поликлиника
27990000,https://krisha.kz/a/show/760422987,2,75.0,12,Алматы р-н, Каршыга Ахмедьярова 2
26500000,https://krisha.kz/a/show/1000211641,2,62.5,2,Есильский р-н, Сыганак 23/1 — Сыганак 23/1 ТОП ЛОКАЦИЯ
14500000,https://krisha.kz/a/show/1000211632,2,44.0,2,Сарыарка р-н, Бейбитшилик 44а — Московская
28500000,https://krisha.kz/a/show/762277612,2,49.0,14,Есильский р-н, Сарайшык 5
106000000,https://krisha.kz/a/show/761163910,3,101.7,8,Алматы р-н, Шамши Калдаяков 8/2
11000000,https://krisha.kz/a/show/762258916,1,28.5,6,Сарыарка р-н, Есинберлина 5 — Район ж/д вокзала
32000000,https://krisha.kz/a/show/686619988,3,68.0,8,Сарыарка р-н, Косшыгулулы 18
15700000,https://krisha.kz/a/show/1000211557,1,34.9,13,Алматы р-н, мукан тулебаев 5Б
89000000,https://krisha.kz/a/show/1000211529,3,126.0,3,Есильский р-н, Мангилик ел
27800000,https://krisha.kz/a/show/761447601,2,56.3,10,Есильский р-н, Сарайшык 5 Е
39000000,https://krisha.kz/a/show/1000211525,3,93.9,14,Сарыарка р-н, Боталы 26 — 60 школа
34500000,https://krisha.kz/a/show/696865128,3,75.0,1,Нура р-н, Мухамедханова 28а — Мухамедханова Айтматова
60000000,https://krisha.kz/a/show/762060021,3,66.0,2,Есильский р-н, Бокейхана 25
12200000,https://krisha.kz/a/show/1000211429,1,38.0,9,Сарыарка р-н, Бейбарыс Султан 25 — ЦЕНА НИЖЕ РЫНКА
30000000,https://krisha.kz/a/show/760164608,3,80.0,11,Сарыарка р-н, Бейбарыс Султан
53000000,https://krisha.kz/a/show/1000211453,3,75.0,9,Нура р-н, Улы Дала 27 — Толе Би
37000000,https://krisha.kz/a/show/761661721,3,80.0,2,Алматы р-н, Майлина 7/2 — ТРЦ Евразия
36500000,https://krisha.kz/a/show/761095309,2,70.0,3,Есильский р-н, Сарайшык 36
9500000,https://krisha.kz/a/show/761018110,1,27.0,2,Нура р-н, мкр Уркер
20000000,https://krisha.kz/a/show/762059951,1,43.0,11,Алматы р-н, Нурмагамбетов 31А
32000000,https://krisha.kz/a/show/1000211417,2,69.4,9,Нура р-н, Е-34 4
18800000,https://krisha.kz/a/show/762293924,1,38.0,7,Сарыарка р-н, Кумисбекова 9/2 — Кумисбекова -Сейфуллина
35500000,https://krisha.kz/a/show/693864934,2,50.5,10,Нура р-н, Улы дала 33 — Кабанбай Батыра Улы дала
16000000,https://krisha.kz/a/show/762258750,1,50.49,4,Алматы р-н, Тауелсиздик 34/8
29500000,https://krisha.kz/a/show/761597393,2,54.0,4,Алматы р-н, Кошкарбаева 29 — СНИЖЕНИЕ ЦЕНЫ‼️
95000000,https://krisha.kz/a/show/693197526,4,134.28,13,Алматы р-н, Аскар Токпанов 8
26000000,https://krisha.kz/a/show/686529718,2,70.0,6,Сарыарка р-н, Акан серы 16
24000000,https://krisha.kz/a/show/690984312,2,56.0,3,Алматы р-н, Кошкарбаева 56
28000000,https://krisha.kz/a/show/1000211353,2,43.0,2,Нура р-н, Е-36
20200000,https://krisha.kz/a/show/690341525,1,34.3,8,Есильский р-н, Улы дала 63 — Школа Дарын
115000000,https://krisha.kz/a/show/698865460,3,118.0,23,Есильский р-н, Туран 37/9
29900000,https://krisha.kz/a/show/762059861,2,65.0,11,Алматы р-н, А62 № 4/8 — Вокзала Нурлы жол
50000000,https://krisha.kz/a/show/694553055,3,91.55,6,Есильский р-н, Мангилик ел 51/6
36000000,https://krisha.kz/a/show/1000211335,3,83.5,7,Нура р-н, мкр Уркер
28000000,https://krisha.kz/a/show/1000211332,1,40.0,7,Есильский р-н, Фариза Онгарсынова 6/2 — Касым Кайсенов
90000000,https://krisha.kz/a/show/697276387,3,112.0,6,Есильский р-н, Туран 38/1 — Керей Жанибек хандар
36000000,https://krisha.kz/a/show/698098229,3,88.39,9,Нура р-н, Айтматова
58000000,https://krisha.kz/a/show/762258677,3,76.0,9,Есильский р-н, Бухар Жырау 27
34700000,https://krisha.kz/a/show/762258675,2,46.0,3,Нура р-н, Туран 34а
18000000,https://krisha.kz/a/show/762031611,1,39.0,4,Есильский р-н, Е-117 40
14000000,https://krisha.kz/a/show/1000211314,1,29.5,7,р-н Байконур, Торайгырова 3/1
35000000,https://krisha.kz/a/show/761237778,3,73.1,10,Нура р-н, Улы Дала — Толе Би
23000000,https://krisha.kz/a/show/761845840,2,45.0,9,Нура р-н, Туран 57/7 — Барыс Арена
38500000,https://krisha.kz/a/show/760407754,2,64.0,10,Нура р-н, Илияс Омаров 12/1
60000000,https://krisha.kz/a/show/760563909,2,70.0,4,Есильский р-н, Е-899 1/1
27000000,https://krisha.kz/a/show/760194977,2,52.61,6,Есильский р-н, Вдоль ул. Хусейн бен Талал 36
28500000,https://krisha.kz/a/show/762258635,2,61.0,8,Есильский р-н, Улы Дала 46
38000000,https://krisha.kz/a/show/678140912,3,62.0,2,Есильский р-н, Ұлы дала 38
19800000,https://krisha.kz/a/show/762258605,1,42.0,12,Алматы р-н, А62 № 4/8
25000000,https://krisha.kz/a/show/762258480,1,44.0,3,Есильский р-н, Чингиза Айтматова
21000000,https://krisha.kz/a/show/760448077,1,36.87,9,Нура р-н, Толе би и Е71 9/14 — Толе Би и Е71
41500000,https://krisha.kz/a/show/762059756,3,84.5,10,Есильский р-н, мкр Комсомольский
44000000,https://krisha.kz/a/show/762059755,2,65.3,16,Есильский р-н, Бокейхана 52
21500000,https://krisha.kz/a/show/1000211201,3,45.0,19,Алматы р-н, Момышулы 7
36999990,https://krisha.kz/a/show/761845605,3,60.0,6,Есильский р-н, Жырау — Мангилик ел
31800000,https://krisha.kz/a/show/761768324,2,41.0,9,Есильский р-н, мкр Комсомольский
19800000,https://krisha.kz/a/show/761804348,1,42.0,10,Алматы р-н, Тауелсиздик 34/9
42500000,https://krisha.kz/a/show/761801011,2,61.0,21,Есильский р-н, Туркестан 14а
25500000,https://krisha.kz/a/show/761417455,2,51.6,11,Сарыарка р-н, Карталинская 18/1
51000000,https://krisha.kz/a/show/689762666,2,65.0,9,Есильский р-н, Анатолий Храпатый 14
212000000,https://krisha.kz/a/show/682859752,4,220.0,3,Unknown District,Туран
13800000,https://krisha.kz/a/show/761412938,1,33.0,4,Алматы р-н, Манаса 23/1
28800000,https://krisha.kz/a/show/1000211120,2,61.0,13,Алматы р-н, Момышулы 7
17000000,https://krisha.kz/a/show/762059688,1,33.19,7,Есильский р-н, Е 915 15
135000000,https://krisha.kz/a/show/761971223,3,110.0,8,Есильский р-н, Наркескен 3
31500000,https://krisha.kz/a/show/762258489,2,69.0,5,Алматы р-н, Жургенова 26 — Байтурсынова
17000000,https://krisha.kz/a/show/762228881,2,39.1,4,Есильский р-н, Кургальжинское шоссе 23/1 — Самый выгодный вариант
26500000,https://krisha.kz/a/show/1000211051,2,67.0,22,Алматы р-н, Петрова 10
67000000,https://krisha.kz/a/show/697846711,3,87.0,3,Есильский р-н, Альфараби 27
28000000,https://krisha.kz/a/show/1000211046,2,41.0,7,Есильский р-н, Туран 45/1 — Туран
17000000,https://krisha.kz/a/show/760096106,1,41.0,3,Алматы р-н, Иле 30
18500000,https://krisha.kz/a/show/696300645,2,50.0,1,Алматы р-н, Манаса 6
27500000,https://krisha.kz/a/show/761410348,2,59.0,5,Алматы р-н, азербаева 14
19000000,https://krisha.kz/a/show/688459434,2,52.0,10,Сарыарка р-н, Косшыгулулы 13/6
80000000,https://krisha.kz/a/show/697612026,3,91.0,4,Есильский р-н, Фариза Онгарсынова 8 — Фариза Онгарсынова
30000000,https://krisha.kz/a/show/696711506,4,111.0,5,Есильский р-н, Коргалжынское шоссе — Е128
24000000,https://krisha.kz/a/show/698044660,3,77.2,7,Алматы р-н, Тәуелсіздік 34/8 — Бауыржан Момышулы
21000000,https://krisha.kz/a/show/699266407,2,52.0,3,Сарыарка р-н, Конституции — Куляш Байсеитовой
25000000,https://krisha.kz/a/show/1000210998,2,45.5,3,Сарыарка р-н, Чингиза Айтматова 77
15300000,https://krisha.kz/a/show/762258383,1,35.16,3,Алматы р-н, А83 участок 11 — нурлы жол вокзал
80000000,https://krisha.kz/a/show/1000210956,5,128.0,8,Нура р-н, Толе Би 35/1 — Туран
27000000,https://krisha.kz/a/show/1000210947,2,55.5,8,Сарыарка р-н, Бейбарыс Султан
32900000,https://krisha.kz/a/show/699800386,2,52.0,3,Есильский р-н, Жошы Хан 13 — 809
21000000,https://krisha.kz/a/show/762183913,1,42.2,5,Сарыарка р-н, Чингиз Айтматова 77/9
15300000,https://krisha.kz/a/show/761265373,1,34.0,9,Алматы р-н, А 105
34000000,https://krisha.kz/a/show/699267869,1,48.4,4,Нура р-н, Абикен Бектуров 1/2
43000000,https://krisha.kz/a/show/761879498,3,89.5,4,Алматы р-н, Момышулы 2г
60000000,https://krisha.kz/a/show/696917615,3,119.0,9,Алматы р-н, Кенесары 8
10500000,https://krisha.kz/a/show/761845573,1,20.0,5,Есильский р-н, Е-810 2/21
37000000,https://krisha.kz/a/show/761845443,3,72.5,11,Есильский р-н, Туркестан 4Б
74000000,https://krisha.kz/a/show/1000210870,4,170.0,14,Алматы р-н, Кенесары 69
32000000,https://krisha.kz/a/show/690303628,2,70.0,8,Алматы р-н, Кудайбердыулы 4/4 — Аблайхана
180000000,https://krisha.kz/a/show/1000210851,4,205.9,3,Алматы р-н, Нажимеденова 34
23000000,https://krisha.kz/a/show/689213561,1,38.3,3,Нура р-н, Культегин 13
