,Title,Price,Location,Link
1457,1-комнатная квартира · 42 м² · 9/10 этаж,23 500 000〒,"Есильский р-н, Сыганак 53",https://krisha.kz/a/show/760153940
1458,2-комнатная квартира · 88 м² · 9/10 этаж,32 300 000〒,"Есильский р-н, Бокейхана 2",https://krisha.kz/a/show/1000218468
1459,2-комнатная квартира · 67.03 м²,от 35 861 050〒,"Сарайшык р-н, А-191 4",https://krisha.kz/a/show/699607420
1460,3-комнатная квартира · 108.07 м²,от 52 052 875〒,"Нура р-н, Сыганак 22/1",https://krisha.kz/a/show/688589220
1461,1-комнатная квартира · 39.9 м² · 8/9 этаж,22 000 000〒,Байтурсынова 47/1 — А426,https://krisha.kz/a/show/761924361
1462,2-комнатная квартира · 60 м² · 1/4 этаж,22 000 000〒,"Алматы р-н, Манаса 20",https://krisha.kz/a/show/761618779
1463,2-комнатная квартира · 50 м² · 2/20 этаж,33 500 000〒,"Нура р-н, Туран 44/2 — Ботанический сад",https://krisha.kz/a/show/695880788
1464,2-комнатная квартира · 70 м² · 10/10 этаж,35 500 000〒,"Есильский р-н, Роза Багланова 3",https://krisha.kz/a/show/689908951
1465,4-комнатная квартира · 140 м² · 2/5 этаж,44 500 000〒,"Алматы р-н, Мустафина 9",https://krisha.kz/a/show/687751576
1466,2-комнатная квартира · 54.12 м²,от 25 111 680〒,"Нура р-н, Е-15 5",https://krisha.kz/a/show/762069028
1467,3-комнатная квартира · 71.86 м²,от 39 379 280〒,"Нура р-н, Бухар жырау 57/6",https://krisha.kz/a/show/698216658
1468,2-комнатная квартира · 66.08 м²,от 51 806 720〒,"Нура р-н, Бухар жырау 20",https://krisha.kz/a/show/697909160
1469,2-комнатная квартира · 67.04 м²,от 34 927 840〒,"Есильский р-н, Жошы Хан 20",https://krisha.kz/a/show/695111436
1470,4-комнатная квартира · 138 м² · 6/12 этаж,160 000 000〒,"Есильский р-н, Мухамедханова 4/1",https://krisha.kz/a/show/761441609
1471,2-комнатная квартира · 58 м² · 3/9 этаж,37 000 000〒,"Есильский р-н, Жошы хан 16/1 — СФЕРА парк",https://krisha.kz/a/show/761174006
1472,3-комнатная квартира · 68 м² · 8/12 этаж,26 000 000〒,"Сарыарка р-н, Дукенулы 38 — ТЦ Асем, ТЦ Сарыарка",https://krisha.kz/a/show/760690371
1473,1-комнатная квартира · 38.2 м² · 6/10 этаж,22 700 000〒,"Алматы р-н, Байтурсынова — Нажмединова",https://krisha.kz/a/show/760116712
1474,3-комнатная квартира · 92.8 м² · 3/15 этаж,38 500 000〒,"Алматы р-н, Момышулы",https://krisha.kz/a/show/692584667
1475,4-комнатная квартира · 107.5 м²,от 49 400 000〒,Е-36 5,https://krisha.kz/a/show/683962801
1476,3-комнатная квартира · 100.31 м²,от 48 148 800〒,"Есильский р-н, Е 496 7",https://krisha.kz/a/show/690093077
1477,4-комнатная квартира · 112.4 м² · 5/9 этаж,81 000 000〒,Бокейхана 16 — Алихана Бокейхана - Орынбор,https://krisha.kz/a/show/1000119939
1478,2-комнатная квартира · 40 м² · 10/12 этаж,18 900 000〒,"Есильский р-н, E181 — Продается полноценная 2-х комнатная квартира в ЖК AlatauPark перспективном районе столицы. Дом новый кирпичный, комфорт класс с элементами бизнеса, потолок 3м., дизайнерский холл, Face ID домофония, вызов лифта из квартиры, электронные замки, безшумные 2 лифта, центральная система отопления, безопасный закрытый двор, увеличенные окна, хорошая транспортная развязка.Квартира находится на левом берегу столицы, тихий спальный район.Рядом профессионально-технический колледж, Казахский университет технологии и бизнеса, КАЗГЮУ им. Нарикбаева, школы #79,81,90 и несколько детсадов.На расстоянии 4 км ТРЦ Keruen City, Сарыарка, цирк Столичный, океанариум, аквапарк Ailand,",https://krisha.kz/a/show/761743279
1479,2-комнатная квартира · 72 м² · 10/13 этаж,27 500 000〒,"Сарайшык р-н, Сагадат Нурмагамбетова 31",https://krisha.kz/a/show/761291251
1480,2-комнатная квартира · 62 м² · 2/9 этаж,29 800 000〒,"Сарыарка р-н, Косшыгулы 15 — Возле цона",https://krisha.kz/a/show/695756099
1481,4-комнатная квартира · 130.6 м² · 17/17 этаж,58 000 000〒,"Есильский р-н, Улы Дала 27/1 — Ключи на руках",https://krisha.kz/a/show/761116648
1482,3-комнатная квартира · 71 м² · 8/16 этаж,40 000 000〒,"Есильский р-н, Улы Дала 88/1 — Аль-Фараби",https://krisha.kz/a/show/760931354
1483,2-комнатная квартира · 62.86 м²,от 40 104 680〒,"Нура р-н, Туран 57д",https://krisha.kz/a/show/761728321
1484,3-комнатная квартира · 104.27 м²,от 76 221 370〒,"Нура р-н, Бухар жырау 20",https://krisha.kz/a/show/697909165
1485,3-комнатная квартира · 85.42 м²,от 30 631 612〒,Алматы р-н,https://krisha.kz/a/show/682920208
1486,3-комнатная квартира · 53.4 м² · 1/2 этаж,15 999 990〒,"Сарыарка р-н, Бабатайулы 15",https://krisha.kz/a/show/761321918
1487,1-комнатная квартира · 29.69 м² · 5/16 этаж,15 900 000〒,"Нура р-н, Туран 55/14",https://krisha.kz/a/show/699722179
1488,2-комнатная квартира · 64.5 м² · 2/10 этаж,39 000 000〒,"Есильский р-н, Бокейхана",https://krisha.kz/a/show/694249663
1489,1-комнатная квартира · 36.9 м² · 13/14 этаж,20 000 000〒,"Алматы р-н, Б. Момышулы 14 — Сатпаева",https://krisha.kz/a/show/691529219
1490,2-комнатная квартира · 64.66 м²,от 43 257 540〒,"Нура р-н, Е-899 7",https://krisha.kz/a/show/761098326
1491,2-комнатная квартира · 62.86 м²,от 36 395 940〒,"Есильский р-н, Турар Рыскулов 18/5",https://krisha.kz/a/show/760415886
1492,2-комнатная квартира · 69.38 м²,от 37 569 270〒,"Нура р-н, Анет Баба 4",https://krisha.kz/a/show/686616903
1493,2-комнатная квартира · 48 м² · 6/9 этаж,31 800 000〒,"Есильский р-н, Е 496 7",https://krisha.kz/a/show/761689777
1494,2-комнатная квартира · 56 м² · 5/9 этаж,25 900 000〒,"Алматы р-н, Пр.Б. Момышулы 18/1 — Жумабаева",https://krisha.kz/a/show/695708281
1495,3-комнатная квартира · 103 м² · 6/8 этаж,85 000 000〒,"Есильский р-н, Керей Жанибек хандар 2 — Туран",https://krisha.kz/a/show/679932547
1496,4-комнатная квартира · 120.45 м²,от 62 272 650〒,"Нура р-н, Бухар жырау 57/6",https://krisha.kz/a/show/698216670
1497,1-комнатная квартира · 35.21 м²,от 13 379 800〒,"Есильский р-н, Е117",https://krisha.kz/a/show/678784709
1498,2-комнатная квартира · 64.95 м²,от 31 500 750〒,"Нура р-н, Култегин 4",https://krisha.kz/a/show/692895905
1499,1-комнатная квартира · 42.34 м²,от 15 030 700〒,"Нура р-н, Туран 89",https://krisha.kz/a/show/675081046
1500,2-комнатная квартира · 49.69 м² · 9/9 этаж,35 400 000〒,"Нура р-н, Е-899 5",https://krisha.kz/a/show/761182267
1501,3-комнатная квартира · 58 м² · 3/5 этаж,18 500 000〒,"Сарыарка р-н, Женис 69",https://krisha.kz/a/show/760353371
1502,1-комнатная квартира · 31.1 м² · 5/5 этаж,12 000 000〒,"Сарыарка р-н, Биржан сал 2 — Бейтбишилик",https://krisha.kz/a/show/761319012
1503,3-комнатная квартира · 85.95 м²,от 39 794 850〒,"Нура р-н, Е-15 5",https://krisha.kz/a/show/762069303
1504,3-комнатная квартира · 72.36 м²,от 32 562 000〒,"Нура р-н, Сыганак 12",https://krisha.kz/a/show/699980002
1505,3-комнатная квартира · 114.27 м²,от 79 874 730〒,"Есильский р-н, Турар Рыскулов 18",https://krisha.kz/a/show/698214880
1506,3-комнатная квартира · 93.03 м²,от 48 840 750〒,"Алматы р-н, Райымбек батыр 2",https://krisha.kz/a/show/696998427
1507,1-комнатная квартира · 41.06 м²,от 19 914 100〒,"Нура р-н, Култегин 4",https://krisha.kz/a/show/694314486
1508,2-комнатная квартира · 38.16 м² · 2/16 этаж,31 000 000〒,"Есильский р-н, мкр Комсомольский, Мангелик Ел 52 — Т. Рыскулова",https://krisha.kz/a/show/761091974
1509,3-комнатная квартира · 158.3 м² · 9/13 этаж,107 000 000〒,"Алматы р-н, Байтурсынова 5",https://krisha.kz/a/show/761489463
1510,2-комнатная квартира · 54 м² · 13/16 этаж,27 000 000〒,"Есильский р-н, Е430-4 139 — Пересечение Айтматова Коргалжинское шоссе",https://krisha.kz/a/show/761353547
1511,3-комнатная квартира · 120 м² · 2/3 этаж,63 000 000〒,"Есильский р-н, мкр Шубар, Кабанбай Батыра 16 — Около цирка",https://krisha.kz/a/show/761272115
1512,3-комнатная квартира · 70 м² · 8/10 этаж,52 000 000〒,"Есильский р-н, Бокейхана 25в",https://krisha.kz/a/show/760590285
1513,1-комнатная квартира · 50 м² · 9/9 этаж,30 000 000〒,"Есильский р-н, Улы Дала 45 — Туркестан.ул.Улы дала",https://krisha.kz/a/show/760531503
1514,1-комнатная квартира · 45.5 м² · 10/10 этаж,18 500 000〒,"Алматы р-н, Бауыржан Момышұлы 2в",https://krisha.kz/a/show/699507946
1515,3-комнатная квартира · 95 м² · 5/20 этаж,54 700 000〒,"Есильский р-н, Улы Дала — Толе Би",https://krisha.kz/a/show/697520041
1516,2-комнатная квартира · 65.33 м²,от 26 785 300〒,"Есильский р-н, Е-779 32",https://krisha.kz/a/show/694508578
1517,1-комнатная квартира · 33 м² · 2/5 этаж,13 300 000〒,"Есильский р-н, Арнасай 7а",https://krisha.kz/a/show/761705618
1518,2-комнатная квартира · 65.2 м² · 4/9 этаж,23 500 000〒,"Алматы р-н, Байтурсынова 22",https://krisha.kz/a/show/760214465
1519,3-комнатная квартира · 95 м² · 11/12 этаж,72 000 000〒,"Есильский р-н, Бокейхана 40 — Кекилбаева",https://krisha.kz/a/show/699753575
1520,3-комнатная квартира · 85.6 м² · 6/10 этаж,32 000 000〒,"Сарыарка р-н, Павлова 29",https://krisha.kz/a/show/692775739
1521,3-комнатная квартира · 98.13 м²,от 57 896 700〒,"Нура р-н, Е 900 8",https://krisha.kz/a/show/699008088
1522,1-комнатная квартира · 55.86 м²,от 22 344 000〒,"Алматы р-н, трасса Астана-Караганда 4/3",https://krisha.kz/a/show/683999313
1523,4-комнатная квартира · 131 м² · 7/8 этаж,114 000 000〒,"Алматы р-н, Касым Аманжолов 20",https://krisha.kz/a/show/762306908
1524,2-комнатная квартира · 65 м² · 15/17 этаж,29 000 000〒,"Алматы р-н, Кудайбердиулы 17 — Район 37 школы",https://krisha.kz/a/show/761343354
1525,2-комнатная квартира · 51 м² · 4/6 этаж,22 000 000〒,"Алматы р-н, Куйши Дина 44 — Смолл, Встреча",https://krisha.kz/a/show/761337821
1526,3-комнатная квартира · 70 м² · 7/9 этаж,35 000 000〒,"Алматы р-н, Азербаева 25 — Нажмеденова",https://krisha.kz/a/show/760866445
1527,4-комнатная квартира · 109 м² · 6/18 этаж,85 000 000〒,"Есильский р-н, Акмешит 13 — Орынбор",https://krisha.kz/a/show/694367381
1528,3-комнатная квартира · 72 м² · 6/7 этаж,33 500 000〒,"Нура р-н, Маншук Маметова 2 — Айтеке би",https://krisha.kz/a/show/687326862
1529,3-комнатная квартира · 73.99 м²,от 40 250 560〒,"Нура р-н, Туран 57/5",https://krisha.kz/a/show/696165557
1530,4-комнатная квартира · 231.65 м²,от 305 778 000〒,"Алматы р-н, Тасшокы 4",https://krisha.kz/a/show/760816503
1531,1-комнатная квартира · 34.45 м²,от 14 744 600〒,"Сарыарка р-н, С 902 8",https://krisha.kz/a/show/760084222
1532,4-комнатная квартира · 109.58 м²,от 62 131 860〒,"Нура р-н, Сыганак 4",https://krisha.kz/a/show/685378110
1533,2-комнатная квартира · 70.34 м²,от 39 531 080〒,"Нура р-н, Туран 57/6",https://krisha.kz/a/show/761882781
1534,2-комнатная квартира · 44.7 м² · 3/5 этаж,14 200 000〒,"р-н Байконур, Кравцова",https://krisha.kz/a/show/699950956
1535,1-комнатная квартира · 35.4 м² · 6/10 этаж,19 800 000〒,"Есильский р-н, ул. Бухар жырау 34 — Ул.Бокейхана",https://krisha.kz/a/show/698959161
1536,4-комнатная квартира · 105 м² · 4/9 этаж,74 999 000〒,"Нура р-н, К. Мухамедханова 6",https://krisha.kz/a/show/692045313
1537,1-комнатная квартира · 44.58 м²,от 22 290 000〒,"Есильский р-н, Е 496 7",https://krisha.kz/a/show/690528559
1538,2-комнатная квартира · 80 м²,от 34 440 000〒,"Есильский р-н, Е-321 17/3,17/2, 17/1, 15/1, 15/2, 15/3",https://krisha.kz/a/show/677730584
1539,3-комнатная квартира · 89.56 м²,от 39 406 400〒,"Сарайшык р-н, Шамши Калдаяков 55а",https://krisha.kz/a/show/699520787
1540,4-комнатная квартира · 119.36 м²,от 62 664 000〒,"Нура р-н, Сыганак 4",https://krisha.kz/a/show/685378117
1541,2-комнатная квартира · 44.2 м² · 11/17 этаж,33 200 000〒,"Есильский р-н, Туран 50/3, 50/4, 50/5 — Ботанический сад, Астана Арена, Алау, Барыс Арена",https://krisha.kz/a/show/761989936
1542,3-комнатная квартира · 80 м² · 3/10 этаж,47 000 000〒,"Алматы р-н, Таскескен 17 А,Б",https://krisha.kz/a/show/761915370
1543,1-комнатная квартира · 40 м² · 3/9 этаж,21 500 000〒,"Сарыарка р-н, Шамши Калдаяков 19/1 — Нажимеденова",https://krisha.kz/a/show/761667220
1544,2-комнатная квартира · 56.3 м² · 14 этаж,40 800 000〒,"Алматы р-н, Шамши Калдаяков 8 — Калдаякова",https://krisha.kz/a/show/762022750
1545,2-комнатная квартира · 53 м² · 7/16 этаж,41 500 000〒,"Есильский р-н, Мангилик ел 68",https://krisha.kz/a/show/762099562
1546,3-комнатная квартира · 98 м² · 5/18 этаж,30 000 000〒,"Сарыарка р-н, Сарыарка 41 — На пересечении улиц москва и женис",https://krisha.kz/a/show/761399803
1547,4-комнатная квартира · 124 м² · 6/12 этаж,95 000 000〒,"Есильский р-н, Туран 46/4",https://krisha.kz/a/show/760935438
1548,3-комнатная квартира · 54 м² · 9/9 этаж,47 000 000〒,"Есильский р-н, Аль-Фараби 35 — Онгарсыновой",https://krisha.kz/a/show/760902022
1549,4-комнатная квартира · 73 м² · 2/5 этаж,28 000 000〒,"Сарыарка р-н, Конституции 21",https://krisha.kz/a/show/663593010
1550,3-комнатная квартира · 114.15 м²,от 86 069 100〒,"Нура р-н, Бухар жырау 20",https://krisha.kz/a/show/697909168
1551,3-комнатная квартира · 96 м² · 9/9 этаж,41 000 000〒,Туркестан 4/1,https://krisha.kz/a/show/696668838
1552,2-комнатная квартира · 78 м² · 12/12 этаж,37 500 000〒,"Алматы р-н, Сатпаева 18",https://krisha.kz/a/show/696465106
1553,2-комнатная квартира · 58.9 м² · 4/5 этаж,24 500 000〒,"Сарыарка р-н, Куляш Байсеитовой 8",https://krisha.kz/a/show/695346724
1554,3-комнатная квартира · 92 м² · 15/16 этаж,69 500 000〒,"Сарыарка р-н, Шығанақ 1 — Кенесары",https://krisha.kz/a/show/694691279
1555,4-комнатная квартира · 92.56 м²,от 35 635 600〒,"Сарайшык р-н, Мухамеджан Тынышбайулы 10",https://krisha.kz/a/show/760964468
1556,2-комнатная квартира · 54.07 м²,от 29 738 500〒,"Нура р-н, Нарикбаева",https://krisha.kz/a/show/687325901
1557,3-комнатная квартира · 90 м² · 6/12 этаж,52 000 000〒,"Есильский р-н, Санжара Асфендиярова 3",https://krisha.kz/a/show/761455849
1558,2-комнатная квартира · 48 м² · 1/12 этаж,27 500 000〒,"Есильский р-н, Керей-Жанибек хандар 44/2",https://krisha.kz/a/show/760236395
1559,3-комнатная квартира · 77 м² · 3/11 этаж,40 000 000〒,"Алматы р-н, Қордай 79А — Қошқарбаева",https://krisha.kz/a/show/683031970
1560,3-комнатная квартира · 77.02 м²,от 36 353 440〒,"Есильский р-н, Е 915 12",https://krisha.kz/a/show/762070505
1561,3-комнатная квартира · 115.51 м²,от 58 910 100〒,"Сарайшык р-н, А-191 4",https://krisha.kz/a/show/760981873
1562,4-комнатная квартира · 115 м²,от 63 595 000〒,"Алматы р-н, Сагадат Нурмагамбетов 17",https://krisha.kz/a/show/698215361
1563,3-комнатная квартира · 115.51 м²,от 58 910 100〒,"Сарайшык р-н, А-191 4",https://krisha.kz/a/show/760981873
1564,4-комнатная квартира · 115 м²,от 63 595 000〒,"Алматы р-н, Сагадат Нурмагамбетов 17",https://krisha.kz/a/show/698215361
1565,1-комнатная квартира · 45.85 м²,от 18 041 517〒,"Нура р-н, Е-429 14",https://krisha.kz/a/show/684477661
1566,3-комнатная квартира · 80.88 м²,от 29 116 800〒,"Есильский р-н, Е117",https://krisha.kz/a/show/690650291
1567,4-комнатная квартира · 114.25 м²,от 74 491 000〒,"Нура р-н, Е 900 8",https://krisha.kz/a/show/699008091
1568,1-комнатная квартира · 48.3 м² · 15/17 этаж,24 500 000〒,"Алматы р-н, Сатпаева 25 — Ресторан Туран",https://krisha.kz/a/show/761560210
1569,1-комнатная квартира · 38 м² · 1/5 этаж,17 500 000〒,"Алматы р-н, Майлина 21",https://krisha.kz/a/show/698936675
1570,3-комнатная квартира · 80 м² · 5/10 этаж,29 900 000〒,"Сарыарка р-н, Павлова 29 — Возле ТЦ Әсем/Шапағат/Әлем",https://krisha.kz/a/show/697977078
1571,2-комнатная квартира · 70 м² · 4/8 этаж,53 000 000〒,"Есильский р-н, Акмешит 19 — Экспо, мега",https://krisha.kz/a/show/697656153
1572,2-комнатная квартира · 72 м² · 10/24 этаж,25 500 000〒,"Алматы р-н, Байтурсынова",https://krisha.kz/a/show/696827724
1573,4-комнатная квартира · 129.5 м² · 2/9 этаж,66 000 000〒,"Сарыарка р-н, Косшыгулулы 8/1",https://krisha.kz/a/show/695468431
1574,1-комнатная квартира · 35.4 м² · 11/13 этаж,20 000 000〒,"Сарыарка р-н, Косшыгулулы 3/1",https://krisha.kz/a/show/672081583
1575,3-комнатная квартира · 112 м² · 8/9 этаж,98 000 000〒,"Алматы р-н, Абубакир Тыныбаев 5 — Анатолий Храпатый",https://krisha.kz/a/show/761965191
1576,1-комнатная квартира · 47.18 м²,от 16 984 800〒,"Алматы р-н, трасса Астана-Караганда 4/3",https://krisha.kz/a/show/683999309
1577,2-комнатная квартира · 82.6 м²,от 35 559 300〒,"Есильский р-н, Е-321 17/3,17/2, 17/1, 15/1, 15/2, 15/3",https://krisha.kz/a/show/677730588
1578,3-комнатная квартира · 68.1 м² · 8/9 этаж,26 000 000〒,"Алматы р-н, Жерентаева 22 — ПРЯМ ВОЗЛЕ ЕНУ‼️ТОРГА БОЛЬШОГО НЕ БУДЕТ‼️",https://krisha.kz/a/show/697361887
1579,2-комнатная квартира · 45.8 м² · 8/10 этаж,18 500 000〒,"Нура р-н, Е535 4",https://krisha.kz/a/show/699252823
1580,3-комнатная квартира · 98.8 м² · 7/17 этаж,55 000 000〒,"Алматы р-н, Шамши Калдаяков — Нурлы Жол",https://krisha.kz/a/show/761950555
1581,3-комнатная квартира · 74 м² · 10/10 этаж,47 000 000〒,"Есильский р-н, Алихана Бокейханова 11/1 — Парк железнодорожников",https://krisha.kz/a/show/761389685
1582,3-комнатная квартира · 90.9 м² · 13/13 этаж,39 000 000〒,"Есильский р-н, Чингиза Айтматова 36",https://krisha.kz/a/show/761217385
1583,3-комнатная квартира · 90.9 м² · 13/13 этаж,39 000 000〒,"Есильский р-н, Чингиза Айтматова 36",https://krisha.kz/a/show/761217385
1584,4-комнатная квартира · 66 м² · 5/5 этаж,21 500 000〒,"Сарыарка р-н, Богенбай 53 — Богенбай-республика",https://krisha.kz/a/show/761195481
1585,4-комнатная квартира · 130 м² · 3/12 этаж,105 000 000〒,"Есильский р-н, Керей и Жанибек хандар 42 — Керей Жанибек - Бокей-Хан",https://krisha.kz/a/show/761094976
1586,3-комнатная квартира · 72.4 м² · 13/15 этаж,36 450 000〒,"Алматы р-н, Ракымжана Кошкарбаева 45а",https://krisha.kz/a/show/760643862
1587,2-комнатная квартира · 48.83 м² · 5/9 этаж,25 500 000〒,"Сарайшык р-н, Ахмет Байтурсынулы 46",https://krisha.kz/a/show/697704140
1588,3-комнатная квартира · 51 м² · 1/5 этаж,19 000 000〒,"Сарыарка р-н, Баркытбел 28",https://krisha.kz/a/show/684339872
1589,3-комнатная квартира · 94.41 м²,от 41 634 810〒,"Есильский р-н, Е 915 12",https://krisha.kz/a/show/762070509
1590,4-комнатная квартира · 94 м² · 1/3 этаж,31 000 000〒,"Нура р-н, мкр Уркер, Укили Ыбырай 16",https://krisha.kz/a/show/761591755
1591,4-комнатная квартира · 119.64 м²,от 93 678 120〒,"Нура р-н, Толе би 52",https://krisha.kz/a/show/688329608
1592,1-комнатная квартира · 37 м² · 10/12 этаж,15 800 000〒,"Сарыарка р-н, Серкебаева 33/3",https://krisha.kz/a/show/762282720
1593,2-комнатная квартира · 57 м² · 5/9 этаж,20 900 000〒,"Алматы р-н, Мустафина 21/1-4",https://krisha.kz/a/show/761763589
1594,2-комнатная квартира · 66 м² · 2/9 этаж,30 900 000〒,"Есильский р-н, Онгарсынова 6/2 — Кайсенова",https://krisha.kz/a/show/762052509
1595,4-комнатная квартира · 122 м² · 2/9 этаж,82 000 000〒,"Есильский р-н, Туран 43/1",https://krisha.kz/a/show/762025310
1596,1-комнатная квартира · 21 м² · 2/9 этаж,11 500 000〒,"Алматы р-н, Калдаяков 26 — Депутатский городок",https://krisha.kz/a/show/761156705
1597,3-комнатная квартира · 104 м² · 8/9 этаж,75 000 000〒,"Есильский р-н, Жошы хан 27 — Керей Жанибек хандары",https://krisha.kz/a/show/699408181
1598,4-комнатная квартира · 93.53 м²,от 43 491 450〒,"Нура р-н, Сыганак 12",https://krisha.kz/a/show/699979998
1599,3-комнатная квартира · 88.36 м²,от 44 798 520〒,"Нура р-н, Бухар жырау 57/6",https://krisha.kz/a/show/698216665
1600,2-комнатная квартира · 41 м² · 5/9 этаж,23 000 000〒,"Сарыарка р-н, Косшыгулулы 15 — Сокпакбаева",https://krisha.kz/a/show/761561943
1601,2-комнатная квартира · 74.5 м² · 2/10 этаж,33 000 000〒,"Алматы р-н, Сатпаева 23 — ТЦ Евразия, пр.Момышулы",https://krisha.kz/a/show/761217087
1602,1-комнатная квартира · 41 м² · 3/10 этаж,23 500 000〒,"Есильский р-н, Бухаржырау 42 — Угол Тауелсиздик",https://krisha.kz/a/show/696927259
1603,1-комнатная квартира · 41 м² · 3/10 этаж,23 500 000〒,"Есильский р-н, Бухаржырау 42 — Угол Тауелсиздик",https://krisha.kz/a/show/696927259
1604,1-комнатная квартира · 30 м² · 3/5 этаж,10 900 000〒,"Есильский р-н, мкр Пригородный 110 — Ост.Арнасай",https://krisha.kz/a/show/695776999
1605,3-комнатная квартира · 87.4 м² · 13/17 этаж,39 500 000〒,"Алматы р-н, Бейсекбаева 2",https://krisha.kz/a/show/693592040
1606,1-комнатная квартира · 39.8 м² · 11/12 этаж,24 999 999〒,"Алматы р-н, Аскар Токпанов 8",https://krisha.kz/a/show/693536437
1607,3-комнатная квартира · 77.54 м²,от 37 374 280〒,"Есильский р-н, Е 915 12",https://krisha.kz/a/show/762070506
1608,2-комнатная квартира · 44.58 м²,от 24 519 000〒,"Сарайшык р-н, А-191 4",https://krisha.kz/a/show/699607416
1609,2-комнатная квартира · 66.62 м²,от 39 372 420〒,"Есильский р-н, Бухар Жырау 33",https://krisha.kz/a/show/694707421
1610,2-комнатная квартира · 75.36 м²,от 26 376 000〒,"Алматы р-н, трасса Астана-Караганда 4/3",https://krisha.kz/a/show/683999322
1611,4-комнатная квартира · 159 м² · 7/23 этаж,69 500 000〒,"Есильский р-н, Сарайшык 5г",https://krisha.kz/a/show/762122158
1612,1-комнатная квартира · 37 м² · 7/9 этаж,18 500 000〒,"Есильский р-н, Кургальжинское шоссе 23/1",https://krisha.kz/a/show/761682194
1613,1-комнатная квартира · 31.9 м² · 6/9 этаж,16 000 000〒,"Сарайшык р-н, А. Байтурсынова 40",https://krisha.kz/a/show/761262324
1614,2-комнатная квартира · 51 м² · 16/17 этаж,30 000 000〒,"Есильский р-н, Туран 83/1",https://krisha.kz/a/show/760234219
1615,1-комнатная квартира · 47 м² · 8/15 этаж,34 500 000〒,"Есильский р-н, Кабанбай батыра 64 — Рыскулова",https://krisha.kz/a/show/692417988
1616,3-комнатная квартира · 85.7 м²,от 41 300 000〒,Молдагалиева,https://krisha.kz/a/show/689252925
1617,3-комнатная квартира · 93.84 м²,от 41 112 383〒,"Есильский р-н, Казыбек би 41/1",https://krisha.kz/a/show/683926591
1618,3-комнатная квартира · 105.44 м²,от 64 107 520〒,"Нура р-н, Е-899 7",https://krisha.kz/a/show/761098335
1619,2-комнатная квартира · 54 м²,от 24 300 000〒,"Нура р-н, Сыганак 12",https://krisha.kz/a/show/699979994
1620,3-комнатная квартира · 65 м² · 8/18 этаж,43 000 000〒,"Нура р-н, мкр Уркер, Е-36 9/1",https://krisha.kz/a/show/1000217932
1621,2-комнатная квартира · 64.4 м²,от 24 150 000〒,"Алматы р-н, Шаймерденова 4/3",https://krisha.kz/a/show/682885990
1622,1-комнатная квартира · 38.59 м²,от 16 555 110〒,"Алматы р-н, А62",https://krisha.kz/a/show/682153340
1623,3-комнатная квартира · 121.1 м²,от 53 284 000〒,"Нура р-н, Сыганак — Туран",https://krisha.kz/a/show/670186800
1624,2-комнатная квартира · 85 м² · 3/14 этаж,35 000 000〒,"Сарыарка р-н, Косшыгулулы 7 — 10 поликлиника напротив",https://krisha.kz/a/show/760078758
1625,2-комнатная квартира · 52.1 м² · 9/9 этаж,27 000 000〒,"Нура р-н, Казыбек би 35/2",https://krisha.kz/a/show/696622422
1626,2-комнатная квартира · 40.9 м² · 9/9 этаж,20 000 000〒,"Алматы р-н, Проспект Шакарим Кудайбердыулы 24",https://krisha.kz/a/show/761606363
1627,2-комнатная квартира · 41 м² · 5/12 этаж,25 000 000〒,"Есильский р-н, Хусейн бен Талал",https://krisha.kz/a/show/760675845
1628,2-комнатная квартира · 65.5 м² · 8/9 этаж,48 500 000〒,"Есильский р-н, Алихан Бокейхан 16/3",https://krisha.kz/a/show/760657071
1629,1-комнатная квартира · 37.16 м²,от 20 066 400〒,"Нура р-н, Сыганак 12",https://krisha.kz/a/show/699979985
1630,3-комнатная квартира · 77.67 м²,от 54 135 990〒,"Есильский р-н, Турар Рыскулов 18",https://krisha.kz/a/show/698214875
1631,1-комнатная квартира · 40.46 м²,от 29 495 340〒,"Нура р-н, Туран 39",https://krisha.kz/a/show/686360667
1632,5-комнатная квартира · 186 м²,от 130 200 000〒,"Нура р-н, Туран 71",https://krisha.kz/a/show/690129722
1633,3-комнатная квартира · 64 м² · 4/14 этаж,30 900 000〒,"Сарыарка р-н, Нургиса Тлендиева 40 — Тлендиева-кайнар",https://krisha.kz/a/show/760792407
1634,1-комнатная квартира · 33 м² · 1/5 этаж,14 100 000〒,"Есильский р-н, Кабанбай батыра 107",https://krisha.kz/a/show/694426074
1635,2-комнатная квартира · 50.32 м²,от 28 279 840〒,"Есильский р-н, Турар Рыскулов 18/1",https://krisha.kz/a/show/760288050
1636,2-комнатная квартира · 67.29 м²,от 24 796 365〒,Алматы р-н,https://krisha.kz/a/show/682920204
1637,4-комнатная квартира · 112.77 м²,от 74 766 510〒,"Нура р-н, Туран 39",https://krisha.kz/a/show/686360666
1638,4-комнатная квартира · 131 м² · 12/12 этаж,150 000 000〒,"Алматы р-н, Шамши Калдаяков 8",https://krisha.kz/a/show/761537200
1639,2-комнатная квартира · 70 м² · 4/28 этаж,43 000 000〒,"Алматы р-н, Кошкарбаева — Мечеть Хазрет Султан",https://krisha.kz/a/show/696104654
1640,2-комнатная квартира · 65.97 м²,от 45 387 360〒,"Нура р-н, Е-899 7",https://krisha.kz/a/show/761098327
