,Title,Price,Location,Link
1287,3-комнатная квартира · 80 м² · 6/18 этаж · помесячно,350 000〒,"Сарыарка р-н, Шевченко",https://krisha.kz/a/show/690120987
1288,3-комнатная квартира · 110 м² · 10/28 этаж · помесячно,450 000〒,Желтоксан,https://krisha.kz/a/show/664917579
1289,2-комнатная квартира · 62 м² · 5/6 этаж · помесячно,230 000〒,"Есильский р-н, Аль-Фараби 27",https://krisha.kz/a/show/762258891
1290,3-комнатная квартира · 65 м² · 4/5 этаж · помесячно,230 000〒,"Алматы р-н, Сатпаева 3",https://krisha.kz/a/show/1000144636
1291,1-комнатная квартира · 40 м² · 13/17 этаж · помесячно,220 000〒,"Есильский р-н, Туран — Сыганак Туран",https://krisha.kz/a/show/762277351
1292,2-комнатная квартира · 64 м² · 8/10 этаж · помесячно,230 000〒,"Нура р-н, Айтматова 40 — Мухамедханова",https://krisha.kz/a/show/760198458
1293,3-комнатная квартира · 63 м² · 5/6 этаж · помесячно,220 000〒,"Сарыарка р-н, Московская 20/2 — Рядом с  ж/к Махабат",https://krisha.kz/a/show/697175766
1294,1-комнатная квартира · 36 м² · 12/17 этаж · помесячно,190 000〒,"Есильский р-н, Хусейн Бен Талал — 37",https://krisha.kz/a/show/762063996
1295,2-комнатная квартира · 68 м² · 11/16 этаж · помесячно,250 000〒,"Сарыарка р-н, Сейфуллина",https://krisha.kz/a/show/762260815
1296,1-комнатная квартира · 39 м² · 8/9 этаж · помесячно,165 000〒,"Есильский р-н, Нарикбаева 9",https://krisha.kz/a/show/1000211211
1297,1-комнатная квартира · 41 м² · 10/17 этаж · помесячно,220 000〒,"Есильский р-н, Туран 44Б",https://krisha.kz/a/show/1000211161
1298,2-комнатная квартира · 61 м² · 5/12 этаж · помесячно,250 000〒,"Есильский р-н, Туран 55/13 12 — Туран - Орынбор",https://krisha.kz/a/show/693529114
1299,2-комнатная квартира · 58 м² · 7/10 этаж · помесячно,320 000〒,"Есильский р-н, Е-32 22 — Коргалжинское шоссе",https://krisha.kz/a/show/1000211152
1300,1-комнатная квартира · 38 м² · 3/9 этаж · помесячно,135 000〒,"Алматы р-н, Кудайбердыулы 28",https://krisha.kz/a/show/678228933
1301,1-комнатная квартира · 30 м² · 4/5 этаж · помесячно,150 000〒,"Сарыарка р-н, Женис 55 — Женис московская",https://krisha.kz/a/show/696427124
1302,2-комнатная квартира · 58 м² · 7/8 этаж · помесячно,250 000〒,"Есильский р-н, Алихана Бокейханова 17/1",https://krisha.kz/a/show/761541468
1303,1-комнатная квартира · 42.7 м² · 6/9 этаж · помесячно,230 000〒,"Нура р-н, Е-36 2/1 — Со стороны ул. 35, подьезд 2 рядом с строит.магазином  «Кокшестрой»",https://krisha.kz/a/show/761543613
1304,1-комнатная квартира · 38 м² · 2 этаж · помесячно,200 000〒,"Нура р-н, Улы Дала 33 — Кабанбай батыра иулы дала",https://krisha.kz/a/show/761287110
1305,3-комнатная квартира · 65 м² · 6/9 этаж · помесячно,250 000〒,"Есильский р-н, Т4 55/7 — Барыс арена",https://krisha.kz/a/show/699486511
1306,3-комнатная квартира · 120 м² · 23/26 этаж · помесячно,900 000〒,"Есильский р-н, Туран 37/9",https://krisha.kz/a/show/690464366
1307,1-комнатная квартира · 40 м² · 4/10 этаж · помесячно,400 000〒,"Нура р-н, Толеби 63 — Мухамедханова",https://krisha.kz/a/show/1000211091
1308,2-комнатная квартира · 64 м² · 9/10 этаж · помесячно,270 000〒,"Алматы р-н, Касыма Аманжолова 32 — проспект Рахимжана Кошкарбаева",https://krisha.kz/a/show/686333397
1309,1-комнатная квартира · 52 м² · 4/12 этаж · помесячно,160 000〒,"Сарыарка р-н, Бейбарыс Султан 25",https://krisha.kz/a/show/761704497
1310,4-комнатная квартира · 200 м² · 9/18 этаж · помесячно,1 250 000〒,"Алматы р-н, Байтурсынова 1",https://krisha.kz/a/show/760134636
1311,1-комнатная квартира · 36 м² · 12/12 этаж · помесячно,185 000〒,"Есильский р-н, Е181 1 — Бейсековой",https://krisha.kz/a/show/691052288
1312,2-комнатная квартира · 65.7 м² · 4/15 этаж · помесячно,320 000〒,"Есильский р-н, Кабанбай батыра — Ботанический сад",https://krisha.kz/a/show/761670561
1313,1-комнатная квартира · 36 м² · 6/9 этаж · помесячно,190 000〒,"Есильский р-н, Жошы хан 27",https://krisha.kz/a/show/688953912
1314,2-комнатная квартира · 40 м² · 6/9 этаж · помесячно,230 000〒,"Нура р-н, Туран 57/5 — Бухар Жырау",https://krisha.kz/a/show/762275901
1315,2-комнатная квартира · 67 м² · 4/7 этаж · помесячно,350 000〒,"Алматы р-н, Панфилова 6-12 — Калдаякова",https://krisha.kz/a/show/760367451
1316,1-комнатная квартира · 40 м² · 2/12 этаж · помесячно,180 000〒,"Нура р-н, Бектурова 4 — ЖК *АЛТЫН ШАР*  - ХанШатыр- Багланова- ЦентрМатери и Детства- КардиОнкоНейроЦентры- АзияПарк- Респ.ДиагностЦентр",https://krisha.kz/a/show/695855606
1317,1-комнатная квартира · 35 м² · 4/10 этаж · помесячно,200 000〒,"Алматы р-н, К. Сатпаева 24",https://krisha.kz/a/show/762258127
1318,2-комнатная квартира · 57 м² · 7/9 этаж · помесячно,300 000〒,"Есильский р-н, Мангилик ел 35",https://krisha.kz/a/show/761442792
1319,2-комнатная квартира · 55 м² · 5/9 этаж · помесячно,200 000〒,"Есильский р-н, Сауран 14",https://krisha.kz/a/show/760662919
1320,1-комнатная квартира · 34 м² · 3/10 этаж · помесячно,240 000〒,"Есильский р-н, Т4 — Барыс Арена",https://krisha.kz/a/show/697019592
1321,2-комнатная квартира · 62 м² · 3/12 этаж · помесячно,250 000〒,"Есильский р-н, Туран 59/2 — Улы Дала",https://krisha.kz/a/show/687152248
1322,3-комнатная квартира · 72 м² · 7/7 этаж · помесячно,240 000〒,"Нура р-н, Сыганак 16/1",https://krisha.kz/a/show/760285196
1323,1-комнатная квартира · 40 м² · 3/9 этаж · помесячно,200 000〒,"Нура р-н, Кайым Мухамедханов 21/2 — Пересечение у. Кайым Мухамедханов и у. Айтеке би",https://krisha.kz/a/show/698079998
1324,1-комнатная квартира · 40 м² · 14/14 этаж · помесячно,185 000〒,"Алматы р-н, С. Нұрмағамбетова",https://krisha.kz/a/show/680669264
1325,2-комнатная квартира · 57 м² · 3/11 этаж · помесячно,260 000〒,"Алматы р-н, Байтурсынулы 29а — Байтурсынулы 29 а",https://krisha.kz/a/show/696680988
1326,3-комнатная квартира · 70 м² · 4/16 этаж · помесячно,270 000〒,"Есильский р-н, Сыганак 23/1",https://krisha.kz/a/show/762051170
1327,1-комнатная квартира · 52 м² · 5/11 этаж · помесячно,180 000〒,"Есильский р-н, Ахмет Байтурсынулы 29а — Сагадат Нурмагамбетов",https://krisha.kz/a/show/761852957
1328,1-комнатная квартира · 45 м² · 9/12 этаж · помесячно,200 000〒,"Есильский р-н, Акмешит 7",https://krisha.kz/a/show/685659830
1329,1-комнатная квартира · 40 м² · 4/12 этаж · помесячно,160 000〒,"Нура р-н, Роза Багланова — Супер маркет Магнум",https://krisha.kz/a/show/762058891
1330,1-комнатная квартира · 41 м² · 7/14 этаж · помесячно,200 000〒,"Есильский р-н, Улы Дала 41\А — Улы Дала-Г.Алиева",https://krisha.kz/a/show/698573032
1331,1-комнатная квартира · 30 м² · 7/16 этаж · помесячно,180 000〒,"Нура р-н, Толе би 28/1",https://krisha.kz/a/show/1000210593
1332,2-комнатная квартира · 55 м² · помесячно,900 000〒,"Есильский р-н, Акмешит 1",https://krisha.kz/a/show/762057497
1333,1-комнатная квартира · 45 м² · 1/9 этаж · помесячно,180 000〒,"Есильский р-н, Алихана Бокейханова 11/1 — Триумфальная арка",https://krisha.kz/a/show/1000210604
1334,2-комнатная квартира · 80 м² · 22/28 этаж · помесячно,350 000〒,"Алматы р-н, Кошкарбаева",https://krisha.kz/a/show/674157134
1335,1-комнатная квартира · 45 м² · 3/12 этаж · помесячно,175 000〒,"Есильский р-н, мкр Комсомольский, Ақмешіт 7 — Алматы, керей жәнібек, түркістан, сауран",https://krisha.kz/a/show/761889964
1336,2-комнатная квартира · 41 м² · 4/5 этаж · помесячно,210 000〒,Бейбитшилик 24 — Жангельдина,https://krisha.kz/a/show/692125157
1337,2-комнатная квартира · 54 м² · 2/14 этаж · помесячно,220 000〒,"Есильский р-н, Е753 10",https://krisha.kz/a/show/687083405
1338,1-комнатная квартира · 40 м² · 4/12 этаж · помесячно,180 000〒,Кабанбай батыра 59,https://krisha.kz/a/show/698277466
1339,1-комнатная квартира · 45 м² · 13/15 этаж · помесячно,230 000〒,"Есильский р-н, Мангилик Ел 17 — Алматы",https://krisha.kz/a/show/688591271
1340,1-комнатная квартира · 45.5 м² · 4/9 этаж · помесячно,205 000〒,"Нура р-н, Мухамедханова 12",https://krisha.kz/a/show/690641771
1341,2-комнатная квартира · 58 м² · 7/10 этаж · помесячно,300 000〒,"р-н Байконур, Кенесары 64 — Бейсекбаева",https://krisha.kz/a/show/762040329
1342,1-комнатная квартира · 37 м² · помесячно,180 000〒,"Есильский р-н, Аль-Фараби 17",https://krisha.kz/a/show/696335376
1343,2-комнатная квартира · 70 м² · 14/22 этаж · помесячно,280 000〒,"Нура р-н, Р. Багланова 6/1",https://krisha.kz/a/show/698751184
1344,2-комнатная квартира · 62 м² · 7/7 этаж · помесячно,260 000〒,"Нура р-н, Бектурова 4 — ТЦ Анвар",https://krisha.kz/a/show/693610150
1345,2-комнатная квартира · 60 м² · 6/9 этаж · помесячно,240 000〒,"Алматы р-н, Байтурсынова 29 — Нурмагамбетова",https://krisha.kz/a/show/762046819
1346,1-комнатная квартира · 45 м² · 9/12 этаж · помесячно,175 000〒,"Сарыарка р-н, Женис 28 — Пр.Женис 28",https://krisha.kz/a/show/697396420
1347,1-комнатная квартира · 37 м² · 5/10 этаж · помесячно,220 000〒,"Нура р-н, Орынбор 12 — Кабанбай батыра",https://krisha.kz/a/show/56873275
1348,1-комнатная квартира · 30 м² · 13/16 этаж · помесячно,180 000〒,"Алматы р-н, Майлина 29",https://krisha.kz/a/show/761932866
1349,2-комнатная квартира · 65 м² · 3/8 этаж · помесячно,270 000〒,"Нура р-н, Толе би 25А — Улы дала",https://krisha.kz/a/show/696534164
1350,1-комнатная квартира · 38 м² · 5/18 этаж · помесячно,180 000〒,"Есильский р-н, мкр Комсомольский, Мәнгілік ел — Экспо",https://krisha.kz/a/show/698778008
1351,2-комнатная квартира · 60 м² · 4/9 этаж · помесячно,160 000〒,"Нура р-н, Жубан Молдагалиев 4/2",https://krisha.kz/a/show/687939881
1352,3-комнатная квартира · 100 м² · 2/9 этаж · помесячно,380 000〒,"Алматы р-н, Момышулы 4 — Тауелсиздик",https://krisha.kz/a/show/692876859
1353,1-комнатная квартира · 41 м² · 11/12 этаж · помесячно,200 000〒,"Есильский р-н, Толе би 14/1 — Дастур 3",https://krisha.kz/a/show/762257734
1354,1-комнатная квартира · 55 м² · 10/21 этаж · помесячно,230 000〒,"Есильский р-н, Кабанбай батыра — Ул.Сыганак",https://krisha.kz/a/show/693323417
1355,1-комнатная квартира · 32 м² · 2/6 этаж · помесячно,150 000〒,"Есильский р-н, Кабанбай батыра 107",https://krisha.kz/a/show/762256719
1356,1-комнатная квартира · 45 м² · 5/9 этаж · помесячно,180 000〒,"Есильский р-н, Толе би 46 — Е-10",https://krisha.kz/a/show/761526399
1357,1-комнатная квартира · 38 м² · 12/12 этаж · помесячно,200 000〒,"Есильский р-н, Е 915 15",https://krisha.kz/a/show/761122564
1358,2-комнатная квартира · 76 м² · 7/10 этаж · помесячно,300 000〒,Туркестан 10 — Орынбор,https://krisha.kz/a/show/761337522
1359,1-комнатная квартира · 41 м² · 2/9 этаж · помесячно,170 000〒,"Есильский р-н, Улы Дала 63",https://krisha.kz/a/show/679859821
1360,2-комнатная квартира · 40 м² · 2/3 этаж · помесячно,250 000〒,Женис 23 — Победа / Сейфуллина,https://krisha.kz/a/show/699460717
1361,1-комнатная квартира · 41 м² · 9/12 этаж · помесячно,200 000〒,"Нура р-н, Кабанбай батыра 29 — Возле прокуратуры рядом онкологический рядом ана мен бала",https://krisha.kz/a/show/762252422
1362,1-комнатная квартира · 36 м² · 5/12 этаж · помесячно,150 000〒,"Есильский р-н, 38-ая улица 40/2 — Улы дала/ ул.38(будущий пр.Тауелсиздик)",https://krisha.kz/a/show/678174403
1363,1-комнатная квартира · 40 м² · 8/10 этаж · помесячно,180 000〒,"Нура р-н, Мухамедханова 8 — ЖК *МАНХЭТТЕН* -- САМРУК ТАУРС- Нарикбаева- КазГЮУ- КазУТБ- №79шко- Омарова- Айтматова- Коргалжын- ХанШатыр",https://krisha.kz/a/show/692602482
1364,2-комнатная квартира · 67 м² · 5/12 этаж · помесячно,220 000〒,"Нура р-н, Кайым Мухамедханов 23а",https://krisha.kz/a/show/761938637
1365,2-комнатная квартира · 65 м² · 6/9 этаж · помесячно,260 000〒,"Алматы р-н, Момышулы 43",https://krisha.kz/a/show/761822594
1366,1-комнатная квартира · 35 м² · 9/9 этаж · помесячно,170 000〒,"Алматы р-н, Сатпаева — Ресторан   Туран  ТЦ Евразия  ТЦ Рахат",https://krisha.kz/a/show/699363452
1367,2-комнатная квартира · 50 м² · 5/16 этаж · помесячно,300 000〒,"Алматы р-н, Тауелсиздик 47а — Бауыржана Момышулы",https://krisha.kz/a/show/762249886
1368,3-комнатная квартира · 110 м² · 4/16 этаж · помесячно,320 000〒,"р-н Байконур, Отырар",https://krisha.kz/a/show/683522982
1369,2-комнатная квартира · 55 м² · 7/10 этаж · помесячно,230 000〒,"Есильский р-н, Казыбек би 3/2 — Казыбек Би",https://krisha.kz/a/show/761429151
1370,1-комнатная квартира · 40 м² · 2/18 этаж · помесячно,190 000〒,"Есильский р-н, Сарайшык 5/1",https://krisha.kz/a/show/696827878
1371,2-комнатная квартира · 48 м² · 3 этаж · помесячно,260 000〒,"Сарайшык р-н, Нажимеденова 4/1 — Пирамида",https://krisha.kz/a/show/761468082
1372,1-комнатная квартира · 38 м² · 4/9 этаж · помесячно,200 000〒,"Нура р-н, Ильяса Омарова 19/1",https://krisha.kz/a/show/762247086
1373,2-комнатная квартира · 52 м² · 10/20 этаж · помесячно,240 000〒,"Нура р-н, Туран — Сыганак",https://krisha.kz/a/show/688716322
1374,1-комнатная квартира · 56 м² · 11/12 этаж · помесячно,240 000〒,"Есильский р-н, Мәңгілік Ел 21 — Керей Жанибек хандар",https://krisha.kz/a/show/687216673
1375,4-комнатная квартира · 125 м² · 7/14 этаж · помесячно,900 000〒,"Есильский р-н, Сыганак 17",https://krisha.kz/a/show/762064249
1376,4-комнатная квартира · 150 м² · 9/14 этаж · помесячно,550 000〒,"Алматы р-н, Сатпаева 22 — Момышулы",https://krisha.kz/a/show/693393905
1377,1-комнатная квартира · 42 м² · 6 этаж · помесячно,200 000〒,"Есильский р-н, Туран 55",https://krisha.kz/a/show/678826161
1378,1-комнатная квартира · 37 м² · 9/9 этаж · помесячно,140 000〒,"Алматы р-н, Мусрепова 7 — Метро",https://krisha.kz/a/show/762243310
1379,1-комнатная квартира · 43 м² · 8/18 этаж · помесячно,190 000〒,"Есильский р-н, Сауран 10/1",https://krisha.kz/a/show/673957058
1380,1-комнатная квартира · 48 м² · 6/14 этаж · помесячно,200 000〒,"Есильский р-н, Мәңгілік Ел 21 — Керей Жанибек хандар",https://krisha.kz/a/show/761919890
1381,1-комнатная квартира · 43 м² · 8/9 этаж · помесячно,180 000〒,"Есильский р-н, Керей и  Жанибек хандар 12/1",https://krisha.kz/a/show/762231657
1382,2-комнатная квартира · 42 м² · 4/9 этаж · помесячно,170 000〒,"Алматы р-н, Трасса Астана-Караганда 4/3",https://krisha.kz/a/show/762307807
1383,2-комнатная квартира · 45 м² · 8/14 этаж · помесячно,300 000〒,"Есильский р-н, Сыганак 15",https://krisha.kz/a/show/696209586
1384,1-комнатная квартира · 35 м² · 4/10 этаж · помесячно,170 000〒,"Есильский р-н, Омарова 23",https://krisha.kz/a/show/689569031
1385,1-комнатная квартира · 38 м² · помесячно,170 000〒,"Есильский р-н, Кайыма Мухамедханова 17",https://krisha.kz/a/show/1000188187
1386,2-комнатная квартира · 50 м² · 11/20 этаж · помесячно,170 000〒,"Сарыарка р-н, Шаймерден Косшыгулулы 25 — Косшыгулулы- Шабал Бейсекова",https://krisha.kz/a/show/689074614
1387,1-комнатная квартира · 36 м² · 10/10 этаж · помесячно,150 000〒,"Сарыарка р-н, Бердібек Соқпақбаев 18 — Қосшығұлұлы",https://krisha.kz/a/show/691384321
1388,4-комнатная квартира · 150 м² · 10/18 этаж · помесячно,800 000〒,"Алматы р-н, Тауелсиздик 10/1 — Тауелсиздик кошкарбаева",https://krisha.kz/a/show/698690468
1389,2-комнатная квартира · 45 м² · 2/10 этаж · помесячно,170 000〒,Е-1 511,https://krisha.kz/a/show/762095286
1390,1-комнатная квартира · 40 м² · 10/12 этаж · помесячно,150 000〒,"Алматы р-н, Кобыланды батыр 7г",https://krisha.kz/a/show/760439256
1391,1-комнатная квартира · 37 м² · 7/9 этаж · помесячно,170 000〒,"Есильский р-н, Ұлы-Дала 69 — Тауелсіздік",https://krisha.kz/a/show/760126594
1392,2-комнатная квартира · 60 м² · 16/21 этаж · помесячно,250 000〒,"Есильский р-н, Туран 41а — Сагынак",https://krisha.kz/a/show/762230891
1393,2-комнатная квартира · 100 м² · 6/12 этаж · помесячно,270 000〒,"Есильский р-н, Керей, Жәнібек хандар 28 — Мангилик ел",https://krisha.kz/a/show/761648027
1394,1-комнатная квартира · 40 м² · 5/6 этаж · помесячно,160 000〒,"р-н Байконур, Иманбаевой 2 — Бараева",https://krisha.kz/a/show/762293571
1395,1-комнатная квартира · 52 м² · 4/9 этаж · помесячно,140 000〒,"Есильский р-н, Сауран 14 — Алматы",https://krisha.kz/a/show/50478631
1396,2-комнатная квартира · 45 м² · 1/10 этаж · помесячно,250 000〒,"Есильский р-н, Абикен Бектуров 1",https://krisha.kz/a/show/762060154
1397,1-комнатная квартира · 40 м² · 1/9 этаж · помесячно,160 000〒,"Есильский р-н, Сауран 6 — Акмешит",https://krisha.kz/a/show/1000128409
1398,1-комнатная квартира · 35 м² · 7/10 этаж · помесячно,180 000〒,"Есильский р-н, Омарова 23 — Мухамедханова ,Сыганак",https://krisha.kz/a/show/1000108063
1399,2-комнатная квартира · 75 м² · 3/12 этаж · помесячно,220 000〒,"Алматы р-н, Кошкарбаева 28 — Аманжолова",https://krisha.kz/a/show/762028930
1400,1-комнатная квартира · 45 м² · 8 этаж · помесячно,250 000〒,"Есильский р-н, Мухамедханова — 306",https://krisha.kz/a/show/699094417
1401,2-комнатная квартира · 47 м² · 5/5 этаж · помесячно,160 000〒,"Сарыарка р-н, Потанина 6/1 — Женис",https://krisha.kz/a/show/761639187
1402,1-комнатная квартира · 39 м² · 3/9 этаж · помесячно,150 000〒,"Есильский р-н, Улы Дала 55",https://krisha.kz/a/show/682742845
1403,1-комнатная квартира · 41 м² · 13/16 этаж · помесячно,200 000〒,"Алматы р-н, Тауелсиздик 34/2",https://krisha.kz/a/show/762301560
1404,2-комнатная квартира · 47 м² · 8/12 этаж · помесячно,185 000〒,"Есильский р-н, Касым Кайсенова 4 — Улы Дала",https://krisha.kz/a/show/761131021
1405,1-комнатная квартира · 35 м² · 12/15 этаж · помесячно,140 000〒,"Есильский р-н, Аль-Фараби 32 — Улы Дала",https://krisha.kz/a/show/762043011
1406,1-комнатная квартира · 38 м² · 2/9 этаж · помесячно,190 000〒,"Есильский р-н, ЖК -Времена года 12/1",https://krisha.kz/a/show/1000146252
1407,1-комнатная квартира · 40 м² · 1/9 этаж · помесячно,180 000〒,"Есильский р-н, Мәңгілік Ел 52 — Улы Дала",https://krisha.kz/a/show/693955039
1408,2-комнатная квартира · 63 м² · 4/6 этаж · помесячно,230 000〒,"Алматы р-н, Абылай хана 17/1 — Педагогический колледж, ТД Аружан, 32 школа и т.д",https://krisha.kz/a/show/761858494
1409,2-комнатная квартира · 43 м² · 2/9 этаж · помесячно,200 000〒,"Есильский р-н, Толе би 27",https://krisha.kz/a/show/761976184
1410,1-комнатная квартира · 25 м² · 2/9 этаж · помесячно,140 000〒,"Алматы р-н, Жумекен Нажимеденов 17",https://krisha.kz/a/show/762294212
1411,1-комнатная квартира · 38 м² · 2/7 этаж · помесячно,180 000〒,"Сарайшык р-н, Байтурсынова 37",https://krisha.kz/a/show/1000191279
1412,2-комнатная квартира · 45 м² · 3/5 этаж · помесячно,160 000〒,"Сарыарка р-н, Женис 77 — Алтынсарина",https://krisha.kz/a/show/696914678
1413,3-комнатная квартира · 82 м² · 8/8 этаж · помесячно,350 000〒,"Есильский р-н, Улы дала 25/2",https://krisha.kz/a/show/674691766
1414,1-комнатная квартира · 40 м² · 14/24 этаж · помесячно,200 000〒,"Есильский р-н, мкр Пригородный, Сауран 15/1",https://krisha.kz/a/show/687733199
1415,2-комнатная квартира · 46 м² · 8/9 этаж · помесячно,230 000〒,"Алматы р-н, Жумекен Нажимеденова 39",https://krisha.kz/a/show/762032397
1416,2-комнатная квартира · 62 м² · 4/9 этаж · помесячно,500 000〒,"Есильский р-н, мкр Комсомольский, Кабанбай батыра Туран",https://krisha.kz/a/show/694238381
1417,2-комнатная квартира · 55 м² · 6 этаж · помесячно,350 000〒,"Нура р-н, Туран 39",https://krisha.kz/a/show/760261821
1418,2-комнатная квартира · 75 м² · 6/9 этаж · помесячно,600 000〒,"Есильский р-н, Сарайшык 6 — Кунаева",https://krisha.kz/a/show/698516979
1419,2-комнатная квартира · 55 м² · 7/7 этаж · помесячно,230 000〒,"Нура р-н, Сыганак 14, 16, 18,  8, 10, 2, 2/1, 15",https://krisha.kz/a/show/762310137
1420,3-комнатная квартира · 88 м² · 5/11 этаж · помесячно,300 000〒,"Есильский р-н, Сыганак 16",https://krisha.kz/a/show/685213602
1421,2-комнатная квартира · 64 м² · 12 этаж · помесячно,160 000〒,"Алматы р-н, А 102 27",https://krisha.kz/a/show/762194877
1422,2-комнатная квартира · 57 м² · 16/21 этаж · помесячно,380 000〒,"Есильский р-н, Достык 8/2",https://krisha.kz/a/show/695914301
1423,1-комнатная квартира · 40 м² · 14/24 этаж · помесячно,200 000〒,"Есильский р-н, мкр Пригородный, Сауран 15/1",https://krisha.kz/a/show/687733199
1424,3-комнатная квартира · 120 м² · помесячно,600 000〒,"Есильский р-н, Мухамедханова 4h",https://krisha.kz/a/show/690108637
1425,2-комнатная квартира · 50 м² · 14/15 этаж · помесячно,250 000〒,"Есильский р-н, Кабанбай батыра 46 Б — Ботанический сад, Астана Арена",https://krisha.kz/a/show/699743768
1426,2-комнатная квартира · 57 м² · 16/21 этаж · помесячно,380 000〒,"Есильский р-н, Достык 8/2",https://krisha.kz/a/show/695914301
1427,2-комнатная квартира · 66 м² · помесячно,220 000〒,"Алматы р-н, Каныша Сатпаева 25 — Бауыржана Момышулы",https://krisha.kz/a/show/694452445
1428,1-комнатная квартира · 45 м² · 11/17 этаж · помесячно,200 000〒,"Есильский р-н, Туран",https://krisha.kz/a/show/760697175
1429,2-комнатная квартира · 62 м² · 4/9 этаж · помесячно,500 000〒,"Есильский р-н, мкр Комсомольский, Кабанбай батыра Туран",https://krisha.kz/a/show/694238381
1430,2-комнатная квартира · 55 м² · 6 этаж · помесячно,350 000〒,"Нура р-н, Туран 39",https://krisha.kz/a/show/760261821
1431,2-комнатная квартира · 64 м² · 12 этаж · помесячно,160 000〒,"Алматы р-н, А 102 27",https://krisha.kz/a/show/762194877
1432,1-комнатная квартира · 40 м² · 6/9 этаж · помесячно,180 000〒,"Есильский р-н, Фариза онгарсынова 6 — Фариза Онгарсынова",https://krisha.kz/a/show/692895751
1433,3-комнатная квартира · 97 м² · 16/22 этаж · помесячно,550 000〒,"Алматы р-н, Кошкарбаева 10",https://krisha.kz/a/show/685220724
1434,1-комнатная квартира · 42 м² · 9/10 этаж · помесячно,200 000〒,"Есильский р-н, Туран 46/6",https://krisha.kz/a/show/762272837
1435,1-комнатная квартира · 50 м² · 9/18 этаж · помесячно,280 000〒,"Есильский р-н, Туркестан 28/2",https://krisha.kz/a/show/762144840
1436,2-комнатная квартира · 75 м² · 6/9 этаж · помесячно,600 000〒,"Есильский р-н, Сарайшык 6 — Кунаева",https://krisha.kz/a/show/698516979
1437,1-комнатная квартира · 37 м² · 3/5 этаж · помесячно,135 000〒,"Сарыарка р-н, Женис 69 — Алия Молдагулова",https://krisha.kz/a/show/762251647
1438,2-комнатная квартира · 80 м² · 8/13 этаж · помесячно,185 000〒,"Сарыарка р-н, Женис 72 — Есенберлина",https://krisha.kz/a/show/762246623
1439,1-комнатная квартира · 37.5 м² · помесячно,190 000〒,"Есильский р-н, Туран",https://krisha.kz/a/show/1000196322
1440,1-комнатная квартира · 20 м² · 3/5 этаж · помесячно,115 000〒,"Алматы р-н, Манаса 20/1 — Кудайбердиулы",https://krisha.kz/a/show/762270319
1441,2-комнатная квартира · 40 м² · помесячно,175 000〒,"Есильский р-н, Кабанбай батыра 48/1",https://krisha.kz/a/show/760401723
1442,3-комнатная квартира · 73 м² · 5 этаж · помесячно,265 000〒,"Нура р-н, E 15 15",https://krisha.kz/a/show/698332170
1443,1-комнатная квартира · 45 м² · 11/17 этаж · помесячно,200 000〒,"Есильский р-н, Туран",https://krisha.kz/a/show/760697175
1444,1-комнатная квартира · 37.5 м² · помесячно,190 000〒,"Есильский р-н, Туран",https://krisha.kz/a/show/1000196322
1445,1-комнатная квартира · 36 м² · 4/10 этаж · помесячно,140 000〒,"Есильский р-н, Омарова 23",https://krisha.kz/a/show/691157332
1446,1-комнатная квартира · 41 м² · 9/10 этаж · помесячно,210 000〒,"Есильский р-н, Абикен Бектуров 3/2",https://krisha.kz/a/show/762319714
1447,2-комнатная квартира · 65 м² · 6/16 этаж · помесячно,230 000〒,"Есильский р-н, Сыганак 23/1",https://krisha.kz/a/show/687738225
1448,4-комнатная квартира · 176 м² · 16/31 этаж · помесячно,900 000〒,"Алматы р-н, Ахмета Байтурсынова 9",https://krisha.kz/a/show/30791032
1449,2-комнатная квартира · 52 м² · 11/22 этаж · помесячно,360 000〒,"Есильский р-н, Сыганак 52/1 — Кабанбай батыр",https://krisha.kz/a/show/761123084
1450,3-комнатная квартира · 60 м² · 3/5 этаж · помесячно,180 000〒,"Сарыарка р-н, Бейбитшилик 77а",https://krisha.kz/a/show/1000134334
1451,5-комнатная квартира · 213 м² · 12/31 этаж · помесячно,1 300 000〒,"Алматы р-н, Байтурсынова 9 — Тауелсиздик",https://krisha.kz/a/show/699176561
1452,4-комнатная квартира · 138 м² · 5/5 этаж · помесячно,600 000〒,"Есильский р-н, Коргалжынское шоссе 6",https://krisha.kz/a/show/1000112775
1453,2-комнатная квартира · 80 м² · 3/9 этаж · помесячно,230 000〒,"Есильский р-н, Сарайшык 34 — Кунаева, КТЖ, Казмунайгаз КазМЕДИЯ",https://krisha.kz/a/show/697117983
1454,2-комнатная квартира · 46 м² · 5/7 этаж · помесячно,260 000〒,"Есильский р-н, Мәңгілік Ел 48 — Мангилик ел - Улы дала",https://krisha.kz/a/show/695600806
1455,1-комнатная квартира · 40 м² · 4/8 этаж · помесячно,220 000〒,"Есильский р-н, Е-809 1 — Улы Дала",https://krisha.kz/a/show/761943174
1456,2-комнатная квартира · 83 м² · 3/9 этаж · помесячно,180 000〒,"Алматы р-н, Трасса Астана-Караганда 23",https://krisha.kz/a/show/695641199
1457,2-комнатная квартира · 54 м² · 5/9 этаж · помесячно,160 000〒,"Алматы р-н, Рыскулбекова 31/1 — Угол Кудайбердыулы. Заправка ""Ойл""",https://krisha.kz/a/show/694338126
